curColor,curPer,curColor2,curPer2,curColor3,curPer3,curObject,curHead,curTitle,curExplain,curArtist,genre
Black,31.95,Brown,12.25,Orange,9.42,"물, 수자원, 액체, 척골가 있는, 체액, 폰트, 호수, 바람파, 수평선, 침착한",머릿속이복잡할때마음을편하게해주는잔잔한팝송,Healing,,FLETCHER,POP
Black,31.95,Brown,12.25,Orange,9.42,"물, 수자원, 액체, 척골가 있는, 체액, 폰트, 호수, 바람파, 수평선, 침착한",머릿속이복잡할때마음을편하게해주는잔잔한팝송,What We Had,,Sody,POP
Black,31.95,Brown,12.25,Orange,9.42,"물, 수자원, 액체, 척골가 있는, 체액, 폰트, 호수, 바람파, 수평선, 침착한",머릿속이복잡할때마음을편하게해주는잔잔한팝송,double take,,Dhruv,POP
Black,31.95,Brown,12.25,Orange,9.42,"물, 수자원, 액체, 척골가 있는, 체액, 폰트, 호수, 바람파, 수평선, 침착한",머릿속이복잡할때마음을편하게해주는잔잔한팝송,nowhere to hide,,Kamal.,POP
Black,31.95,Brown,12.25,Orange,9.42,"이마, 머리카락, 코, 피부, 말뿐인, 턱, 어깨, 눈썹, 속눈썹, 입",내플리에담긴감각적인띵곡,Antisocial,,pH-1,랩/힙합
Black,31.95,Brown,12.25,Orange,9.42,"이마, 머리카락, 코, 피부, 말뿐인, 턱, 어깨, 눈썹, 속눈썹, 입",내플리에담긴감각적인띵곡,FADE OUT,,Chan,R&B
Black,31.95,Brown,12.25,Orange,9.42,"이마, 머리카락, 코, 피부, 말뿐인, 턱, 어깨, 눈썹, 속눈썹, 입",내플리에담긴감각적인띵곡,S.L.Y,,Xydo,랩/힙합
Black,31.95,Brown,12.25,Orange,9.42,"이마, 머리카락, 코, 피부, 말뿐인, 턱, 어깨, 눈썹, 속눈썹, 입",내플리에담긴감각적인띵곡,디저트샵,,Gist,R&B
Black,31.95,Brown,12.25,Orange,9.42,"이마, 머리카락, 코, 피부, 말뿐인, 턱, 어깨, 눈썹, 속눈썹, 입",내플리에담긴감각적인띵곡,인생네컷,,Gist,R&B
Black,31.95,Brown,12.25,Orange,9.42,"이마, 머리카락, 코, 피부, 말뿐인, 턱, 어깨, 눈썹, 속눈썹, 입",내플리에담긴감각적인띵곡,LOVE me,,BE'O,랩/힙합
Black,31.95,Brown,12.25,Orange,9.42,"피부, 말뿐인, 어깨, 눈썹, 속눈썹, 웃다, 플래시 사진, 목, 행복하다, 편안",요즘이노래만반복재생너무좋잖아국내힙합 / R&B힙합,하루살이,,DEAN,R&B
Black,31.95,Brown,12.25,Orange,9.42,"피부, 말뿐인, 어깨, 눈썹, 속눈썹, 웃다, 플래시 사진, 목, 행복하다, 편안",요즘이노래만반복재생너무좋잖아국내힙합 / R&B힙합,Piss On Me,,2xxx,R&B
Black,31.95,Brown,12.25,Orange,9.42,"피부, 말뿐인, 어깨, 눈썹, 속눈썹, 웃다, 플래시 사진, 목, 행복하다, 편안",요즘이노래만반복재생너무좋잖아국내힙합 / R&B힙합,디저트샵,,Gist,R&B
Black,31.95,Brown,12.25,Orange,9.42,"피부, 말뿐인, 어깨, 눈썹, 속눈썹, 웃다, 플래시 사진, 목, 행복하다, 편안",요즘이노래만반복재생너무좋잖아국내힙합 / R&B힙합,FADE OUT,,Chan,R&B
Black,31.95,Brown,12.25,Orange,9.42,"피부, 말뿐인, 어깨, 눈썹, 속눈썹, 웃다, 플래시 사진, 목, 행복하다, 편안",요즘이노래만반복재생너무좋잖아국내힙합 / R&B힙합,Antisocial,,pH-1,랩/힙합
Black,50.01,Sky Blue,13.62,Grey,9.63,"피부, 말뿐인, 어깨, 눈썹, 속눈썹, 웃다, 플래시 사진, 목, 행복하다, 편안",요즘이노래만반복재생너무좋잖아국내힙합 / R&B힙합,say yes,,oceanfromtheblue,R&B
Black,50.01,Sky Blue,13.62,Grey,9.63,"피부, 말뿐인, 어깨, 눈썹, 속눈썹, 웃다, 플래시 사진, 목, 행복하다, 편안",요즘이노래만반복재생너무좋잖아국내힙합 / R&B힙합,PANORAMA,,CherryB,R&B
Black,50.01,Sky Blue,13.62,Grey,9.63,"피부, 말뿐인, 어깨, 눈썹, 속눈썹, 웃다, 플래시 사진, 목, 행복하다, 편안",요즘이노래만반복재생너무좋잖아국내힙합 / R&B힙합,Tip Toe,,Crush,R&B
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,밤하늘 빛나는 달처럼,,MoonMean,R&B
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,좋은 날엔 언제나,,이민혁,발라드
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,사랑한대,,적재,록/메탈
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,오늘 종일 같이 있어요,,DOKO,R&B
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,"걷자, 집앞이야",,스무살,인디
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,우리 오늘 만날까,,이민혁,발라드
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,바라봄,,OuiOui,R&B
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,취기를 빌려,,새봄,인디
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,어떻게 생각해,,CHEEZE,R&B
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,My Blossom,,소유,발라드
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,MOVIE,,JUNNY,R&B
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,비밀,,마틴스미스,인디
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,나랑 같이 걸을래,,적재,발라드
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,Love story,,볼빨간사춘기,인디
Black,50.01,Sky Blue,13.62,Grey,9.63,"행복하다, 몸짓, 나누는, 폰트, 이벤트, 여가, 격식있는 옷차림, 재미있는, 사진 캡션, 대화",요즘내플리에담긴달달한?? 국내인디음악,You,,볼빨간사춘기,인디
Black,50.01,Sky Blue,13.62,Grey,9.63,"안경, 식물, 시력 관리, 인간, 하늘, 소매, 안경, 행복하다, 몸짓, 고글",매일매일들어도질리지않아! R&B감성국내힙합,Treasure,,HYESUNG,R&B
Black,50.01,Sky Blue,13.62,Grey,9.63,"안경, 식물, 시력 관리, 인간, 하늘, 소매, 안경, 행복하다, 몸짓, 고글",매일매일들어도질리지않아! R&B감성국내힙합,하루살이,,DEAN,R&B
Black,50.01,Sky Blue,13.62,Grey,9.63,"안경, 식물, 시력 관리, 인간, 하늘, 소매, 안경, 행복하다, 몸짓, 고글",매일매일들어도질리지않아! R&B감성국내힙합,외딴섬,,서은,R&B
Black,50.01,Sky Blue,13.62,Grey,9.63,"안경, 식물, 시력 관리, 인간, 하늘, 소매, 안경, 행복하다, 몸짓, 고글",매일매일들어도질리지않아! R&B감성국내힙합,So Long,,THAMA,R&B
Black,50.01,Sky Blue,13.62,Grey,9.63,"안경, 식물, 시력 관리, 인간, 하늘, 소매, 안경, 행복하다, 몸짓, 고글",매일매일들어도질리지않아! R&B감성국내힙합,She lives in Paris,,GEMINI,R&B
Navy,27.6,Black,13.85,Grey,7.71,"안경, 식물, 시력 관리, 인간, 하늘, 소매, 안경, 행복하다, 몸짓, 고글",매일매일들어도질리지않아! R&B감성국내힙합,U,,GRAY,R&B
Navy,27.6,Black,13.85,Grey,7.71,"안경, 식물, 시력 관리, 인간, 하늘, 소매, 안경, 행복하다, 몸짓, 고글",매일매일들어도질리지않아! R&B감성국내힙합,Lisianthus,,KozyPop,R&B
Navy,27.6,Black,13.85,Grey,7.71,"안경, 식물, 시력 관리, 인간, 하늘, 소매, 안경, 행복하다, 몸짓, 고글",매일매일들어도질리지않아! R&B감성국내힙합,셜록,,oceanfromtheblue,R&B
Navy,27.6,Black,13.85,Grey,7.71,"안경, 식물, 시력 관리, 인간, 하늘, 소매, 안경, 행복하다, 몸짓, 고글",매일매일들어도질리지않아! R&B감성국내힙합,sober,,JUNNY,R&B
Navy,27.6,Black,13.85,Grey,7.71,"플래시 사진, 몸짓, 폰트, 행복하다, 강청색, 하늘, 구름, 심벌 마크, 제도법, 자정",저녁하늘잔잔한발라드로마무리하고싶어,그걸 말이라고...,,령교,발라드
Navy,27.6,Black,13.85,Grey,7.71,"플래시 사진, 몸짓, 폰트, 행복하다, 강청색, 하늘, 구름, 심벌 마크, 제도법, 자정",저녁하늘잔잔한발라드로마무리하고싶어,니 소식2,,송하예,발라드
Navy,27.6,Black,13.85,Grey,7.71,"플래시 사진, 몸짓, 폰트, 행복하다, 강청색, 하늘, 구름, 심벌 마크, 제도법, 자정",저녁하늘잔잔한발라드로마무리하고싶어,꽃,,박봄,발라드
Navy,27.6,Black,13.85,Grey,7.71,"플래시 사진, 몸짓, 폰트, 행복하다, 강청색, 하늘, 구름, 심벌 마크, 제도법, 자정",저녁하늘잔잔한발라드로마무리하고싶어,내가 아니라도,,주호,발라드
Navy,27.6,Black,13.85,Grey,7.71,"플래시 사진, 몸짓, 폰트, 행복하다, 강청색, 하늘, 구름, 심벌 마크, 제도법, 자정",저녁하늘잔잔한발라드로마무리하고싶어,마지막 너의 인사,,헤이즈,발라드
Navy,27.6,Black,13.85,Grey,7.71,"플래시 사진, 몸짓, 폰트, 행복하다, 강청색, 하늘, 구름, 심벌 마크, 제도법, 자정",저녁하늘잔잔한발라드로마무리하고싶어,그대가 있기에,,노을,발라드
Navy,27.6,Black,13.85,Grey,7.71,"플래시 사진, 몸짓, 폰트, 행복하다, 강청색, 하늘, 구름, 심벌 마크, 제도법, 자정",저녁하늘잔잔한발라드로마무리하고싶어,사랑이 아니었다고 말하지 마요,,이예준,발라드
Navy,27.6,Black,13.85,Grey,7.71,"플래시 사진, 몸짓, 폰트, 행복하다, 강청색, 하늘, 구름, 심벌 마크, 제도법, 자정",저녁하늘잔잔한발라드로마무리하고싶어,어제처럼,,폴킴,발라드
Navy,27.6,Black,13.85,Grey,7.71,"플래시 사진, 몸짓, 폰트, 행복하다, 강청색, 하늘, 구름, 심벌 마크, 제도법, 자정",저녁하늘잔잔한발라드로마무리하고싶어,너의 번호를 누르고,,김나영,발라드
Navy,27.6,Black,13.85,Grey,7.71,"플래시 사진, 몸짓, 폰트, 행복하다, 강청색, 하늘, 구름, 심벌 마크, 제도법, 자정",저녁하늘잔잔한발라드로마무리하고싶어,날 사랑하지 말아요,,DOKO,발라드
Navy,27.6,Black,13.85,Grey,7.71,"플래시 사진, 몸짓, 폰트, 행복하다, 강청색, 하늘, 구름, 심벌 마크, 제도법, 자정",저녁하늘잔잔한발라드로마무리하고싶어,울지 않을게,,선예,발라드
Navy,27.6,Black,13.85,Grey,7.71,"플래시 사진, 몸짓, 폰트, 행복하다, 강청색, 하늘, 구름, 심벌 마크, 제도법, 자정",저녁하늘잔잔한발라드로마무리하고싶어,우리가 헤어져야 했던 이유,,비비,발라드
Navy,27.6,Black,13.85,Grey,7.71,"구름, 하늘, 식물, 식물 공동체, 생태지역, 자연 경관, 하늘빛, 자연 환 경, 초목, 토지",날씨??좋은날무작정나가서듣고싶은인디/포크국내음악,숨바꼭질,,아티초크,재즈
Navy,27.6,Black,13.85,Grey,7.71,"구름, 하늘, 식물, 식물 공동체, 생태지역, 자연 경관, 하늘빛, 자연 환 경, 초목, 토지",날씨??좋은날무작정나가서듣고싶은인디/포크국내음악,도망치는 너에게,,아티초크,재즈
Navy,27.6,Black,13.85,Grey,7.71,"구름, 하늘, 식물, 식물 공동체, 생태지역, 자연 경관, 하늘빛, 자연 환 경, 초목, 토지",날씨??좋은날무작정나가서듣고싶은인디/포크국내음악,사라져,,최정윤,인디
Navy,27.6,Black,13.85,Grey,7.71,"구름, 하늘, 식물, 식물 공동체, 생태지역, 자연 경관, 하늘빛, 자연 환 경, 초목, 토지",날씨??좋은날무작정나가서듣고싶은인디/포크국내음악,왜 이렇게,,밀리그램,인디
Navy,27.6,Black,13.85,Grey,7.71,"구름, 하늘, 식물, 식물 공동체, 생태지역, 자연 경관, 하늘빛, 자연 환 경, 초목, 토지",날씨??좋은날무작정나가서듣고싶은인디/포크국내음악,봉선화,,김우주,인디
Navy,27.6,Black,13.85,Grey,7.71,"구름, 하늘, 식물, 식물 공동체, 생태지역, 자연 경관, 하늘빛, 자연 환 경, 초목, 토지",날씨??좋은날무작정나가서듣고싶은인디/포크국내음악,애벌레,,밀리그램,발라드
Navy,27.6,Black,13.85,Grey,7.71,"구름, 하늘, 식물, 식물 공동체, 생태지역, 자연 경관, 하늘빛, 자연 환 경, 초목, 토지",날씨??좋은날무작정나가서듣고싶은인디/포크국내음악,사랑노래 같은 이별노래,,어쿠루브,인디
Navy,27.6,Black,13.85,Grey,7.71,"구름, 하늘, 식물, 식물 공동체, 생태지역, 자연 경관, 하늘빛, 자연 환 경, 초목, 토지",날씨??좋은날무작정나가서듣고싶은인디/포크국내음악,그대 작은 나의 세상이 되어,,카더가든,발라드
Navy,27.6,Black,13.85,Grey,7.71,"구름, 하늘, 식물, 식물 공동체, 생태지역, 자연 경관, 하늘빛, 자연 환 경, 초목, 토지",날씨??좋은날무작정나가서듣고싶은인디/포크국내음악,바라봐줘요,,죠지,발라드
Navy,27.6,Black,13.85,Grey,7.71,"구름, 하늘, 식물, 식물 공동체, 생태지역, 자연 경관, 하늘빛, 자연 환 경, 초목, 토지",날씨??좋은날무작정나가서듣고싶은인디/포크국내음악,Reality Blue,,스텔라장,인디
Navy,27.6,Black,13.85,Grey,7.71,"헤어스타일, 눈, 인간, 패션, 속눈썹, 직물, 소매, 플래시 사진, 폰트, 시원한",아직도쏠을모른다면서운할것같은데? /국내음악/국힙,RIDE,,SOLE,R&B
Navy,27.6,Black,13.85,Grey,7.71,"헤어스타일, 눈, 인간, 패션, 속눈썹, 직물, 소매, 플래시 사진, 폰트, 시원한",아직도쏠을모른다면서운할것같은데? /국내음악/국힙,같은 마음,,SOLE,R&B
Grey,15.63,Grey,13.06,Black,10.53,"헤어스타일, 눈, 인간, 패션, 속눈썹, 직물, 소매, 플래시 사진, 폰트, 시원한",아직도쏠을모른다면서운할것같은데? /국내음악/국힙,곁에 있어줘,,SOLE,R&B
Grey,15.63,Grey,13.06,Black,10.53,"헤어스타일, 눈, 인간, 패션, 속눈썹, 직물, 소매, 플래시 사진, 폰트, 시원한",아직도쏠을모른다면서운할것같은데? /국내음악/국힙,음음,,SOLE,R&B
Grey,15.63,Grey,13.06,Black,10.53,"헤어스타일, 눈, 인간, 패션, 속눈썹, 직물, 소매, 플래시 사진, 폰트, 시원한",아직도쏠을모른다면서운할것같은데? /국내음악/국힙,Slow,,SOLE,R&B
Grey,15.63,Grey,13.06,Black,10.53,"헤어스타일, 눈, 인간, 패션, 속눈썹, 직물, 소매, 플래시 사진, 폰트, 시원한",아직도쏠을모른다면서운할것같은데? /국내음악/국힙,LOVIN' U,,SOLE,R&B
Grey,15.63,Grey,13.06,Black,10.53,"헤어스타일, 눈, 인간, 패션, 속눈썹, 직물, 소매, 플래시 사진, 폰트, 시원한",아직도쏠을모른다면서운할것같은데? /국내음악/국힙,왜,,SOLE,R&B
Grey,15.63,Grey,13.06,Black,10.53,"헤어스타일, 눈, 인간, 패션, 속눈썹, 직물, 소매, 플래시 사진, 폰트, 시원한",아직도쏠을모른다면서운할것같은데? /국내음악/국힙,선물,,SOLE,R&B
Grey,15.63,Grey,13.06,Black,10.53,"헤어스타일, 눈, 인간, 패션, 속눈썹, 직물, 소매, 플래시 사진, 폰트, 시원한",아직도쏠을모른다면서운할것같은데? /국내음악/국힙,All Day,,한요한,랩/힙합
Grey,15.63,Grey,13.06,Black,10.53,"헤어스타일, 눈, 인간, 패션, 속눈썹, 직물, 소매, 플래시 사진, 폰트, 시원한",아직도쏠을모른다면서운할것같은데? /국내음악/국힙,MYSELF,,SOLE,랩/힙합
Grey,15.63,Grey,13.06,Black,10.53,"헤어스타일, 눈, 인간, 패션, 속눈썹, 직물, 소매, 플래시 사진, 폰트, 시원한",아직도쏠을모른다면서운할것같은데? /국내음악/국힙,아무말도,,SOLE,발라드
Grey,15.63,Grey,13.06,Black,10.53,"헤어스타일, 눈, 인간, 패션, 속눈썹, 직물, 소매, 플래시 사진, 폰트, 시원한",아직도쏠을모른다면서운할것같은데? /국내음악/국힙,THINK,,SOLE,R&B
Grey,15.63,Grey,13.06,Black,10.53,"구름, 대기, 하늘, 세계, 자연 경관, 폰트, 자정, 천체, 풍경, 공간",몽한분위기밤하늘? 보며듣고싶은국내음악,Take Me,,하진,기타
Grey,15.63,Grey,13.06,Black,10.53,"구름, 대기, 하늘, 세계, 자연 경관, 폰트, 자정, 천체, 풍경, 공간",몽한분위기밤하늘? 보며듣고싶은국내음악,lovememore.,,dosii,R&B
Grey,15.63,Grey,13.06,Black,10.53,"구름, 대기, 하늘, 세계, 자연 경관, 폰트, 자정, 천체, 풍경, 공간",몽한분위기밤하늘? 보며듣고싶은국내음악,너만의나,,BehindtheMoon,발라드
Grey,15.63,Grey,13.06,Black,10.53,"구름, 대기, 하늘, 세계, 자연 경관, 폰트, 자정, 천체, 풍경, 공간",몽한분위기밤하늘? 보며듣고싶은국내음악,AURORA,,ATEEZ,댄스
Grey,15.63,Grey,13.06,Black,10.53,"구름, 대기, 하늘, 세계, 자연 경관, 폰트, 자정, 천체, 풍경, 공간",몽한분위기밤하늘? 보며듣고싶은국내음악,Overthinking,,offonoff,기타
Grey,15.63,Grey,13.06,Black,10.53,"구름, 대기, 하늘, 세계, 자연 경관, 폰트, 자정, 천체, 풍경, 공간",몽한분위기밤하늘? 보며듣고싶은국내음악,Nostalgia,,하현상,R&B
Grey,15.63,Grey,13.06,Black,10.53,"사진, 하얀색, 검은색, 플래시 사진, 폰트, 선, 시원한, 필적, 속눈썹, 벽",팝송이야국내음악이야? 팝송같은국내음악아티스트?,AURA,,JUNNY,R&B
Grey,15.63,Grey,13.06,Black,10.53,"사진, 하얀색, 검은색, 플래시 사진, 폰트, 선, 시원한, 필적, 속눈썹, 벽",팝송이야국내음악이야? 팝송같은국내음악아티스트?,She lives in Paris,,GEMINI,R&B
Grey,15.63,Grey,13.06,Black,10.53,"사진, 하얀색, 검은색, 플래시 사진, 폰트, 선, 시원한, 필적, 속눈썹, 벽",팝송이야국내음악이야? 팝송같은국내음악아티스트?,Monster,,eldon,인디
Grey,15.63,Grey,13.06,Black,10.53,"사진, 하얀색, 검은색, 플래시 사진, 폰트, 선, 시원한, 필적, 속눈썹, 벽",팝송이야국내음악이야? 팝송같은국내음악아티스트?,Broken Love,,GEMINI,R&B
Grey,15.63,Grey,13.06,Black,10.53,"사진, 하얀색, 검은색, 플래시 사진, 폰트, 선, 시원한, 필적, 속눈썹, 벽",팝송이야국내음악이야? 팝송같은국내음악아티스트?,lone summer,,slchld,R&B
Grey,15.63,Grey,13.06,Black,10.53,"사진, 하얀색, 검은색, 플래시 사진, 폰트, 선, 시원한, 필적, 속눈썹, 벽",팝송이야국내음악이야? 팝송같은국내음악아티스트?,For Us,,DAUL,R&B
Grey,15.63,Grey,13.06,Black,10.53,"사진, 하얀색, 검은색, 플래시 사진, 폰트, 선, 시원한, 필적, 속눈썹, 벽",팝송이야국내음악이야? 팝송같은국내음악아티스트?,Know me,,GEMINI,R&B
Grey,15.63,Grey,13.06,Black,10.53,"사진, 하얀색, 검은색, 플래시 사진, 폰트, 선, 시원한, 필적, 속눈썹, 벽",팝송이야국내음악이야? 팝송같은국내음악아티스트?,Night View,,leanon,R&B
Grey,15.63,Grey,13.06,Black,10.53,"사진, 하얀색, 검은색, 플래시 사진, 폰트, 선, 시원한, 필적, 속눈썹, 벽",팝송이야국내음악이야? 팝송같은국내음악아티스트?,miller,,heyden,R&B
Grey,15.63,Grey,13.06,Black,10.53,"말뿐인, 속눈썹, 플래시 사진, 검정색과 흰색, 몸짓, 스타일, 행복하다, 흑발, 단색화, 안경",섹시치명적남자의정석과몰입유발팝송,Ashes,,Stellar,POP
Grey,15.63,Grey,13.06,Black,10.53,"말뿐인, 속눈썹, 플래시 사진, 검정색과 흰색, 몸짓, 스타일, 행복하다, 흑발, 단색화, 안경",섹시치명적남자의정석과몰입유발팝송,CPH Girls,,Christopher,POP
Grey,15.63,Grey,13.06,Black,10.53,"말뿐인, 속눈썹, 플래시 사진, 검정색과 흰색, 몸짓, 스타일, 행복하다, 흑발, 단색화, 안경",섹시치명적남자의정석과몰입유발팝송,Burn the House Down,,AJR,POP
Grey,15.63,Grey,13.06,Black,10.53,"말뿐인, 속눈썹, 플래시 사진, 검정색과 흰색, 몸짓, 스타일, 행복하다, 흑발, 단색화, 안경",섹시치명적남자의정석과몰입유발팝송,queen of broken hearts,,blackbear,POP
Grey,36.99,Grey,24.11,Grey,1.08,"말뿐인, 손, 어깨, 팔, 속눈썹, 편안, 목, 소매, 몸짓, 행복하다",사랑이어디있는데? 볼수도만질수도없어 / 이별슬픈팝송,Malibu Nights,,LANY,기타
Grey,36.99,Grey,24.11,Grey,1.08,"말뿐인, 손, 어깨, 팔, 속눈썹, 편안, 목, 소매, 몸짓, 행복하다",사랑이어디있는데? 볼수도만질수도없어 / 이별슬픈팝송,Purpose,,Etham,POP
Grey,36.99,Grey,24.11,Grey,1.08,"검은색, 인간, 검정색과 흰색, 나무, 몸짓, 스타일, 상호 작용, 폰트, 수하물 및 가방, 흑백 사진",내플리에가득담긴인디감성힙합국내플레이리스트,AURA,,JUNNY,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"검은색, 인간, 검정색과 흰색, 나무, 몸짓, 스타일, 상호 작용, 폰트, 수하물 및 가방, 흑백 사진",내플리에가득담긴인디감성힙합국내플레이리스트,Tricky,,마치,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"검은색, 인간, 검정색과 흰색, 나무, 몸짓, 스타일, 상호 작용, 폰트, 수하물 및 가방, 흑백 사진",내플리에가득담긴인디감성힙합국내플레이리스트,sober,,JUNNY,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"검은색, 인간, 검정색과 흰색, 나무, 몸짓, 스타일, 상호 작용, 폰트, 수하물 및 가방, 흑백 사진",내플리에가득담긴인디감성힙합국내플레이리스트,Night View,,leanon,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"검은색, 인간, 검정색과 흰색, 나무, 몸짓, 스타일, 상호 작용, 폰트, 수하물 및 가방, 흑백 사진",내플리에가득담긴인디감성힙합국내플레이리스트,봄 to 러브,,10CM,록/메탈
Grey,36.99,Grey,24.11,Grey,1.08,"검은색, 인간, 검정색과 흰색, 나무, 몸짓, 스타일, 상호 작용, 폰트, 수하물 및 가방, 흑백 사진",내플리에가득담긴인디감성힙합국내플레이리스트,Always,,네이비쿼카,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"검은색, 인간, 검정색과 흰색, 나무, 몸짓, 스타일, 상호 작용, 폰트, 수하물 및 가방, 흑백 사진",내플리에가득담긴인디감성힙합국내플레이리스트,Airplane Mode,,김호연,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"검은색, 인간, 검정색과 흰색, 나무, 몸짓, 스타일, 상호 작용, 폰트, 수하물 및 가방, 흑백 사진",내플리에가득담긴인디감성힙합국내플레이리스트,편안한사이,,신얼,랩/힙합
Grey,36.99,Grey,24.11,Grey,1.08,"검은색, 인간, 검정색과 흰색, 나무, 몸짓, 스타일, 상호 작용, 폰트, 수하물 및 가방, 흑백 사진",내플리에가득담긴인디감성힙합국내플레이리스트,By My Side,,JUNNY,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"검은색, 인간, 검정색과 흰색, 나무, 몸짓, 스타일, 상호 작용, 폰트, 수하물 및 가방, 흑백 사진",내플리에가득담긴인디감성힙합국내플레이리스트,Love is You,,유정,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"꽃, 식물, 표정, 자연 속의 사람들, 잎, 자연, 자연 환 경, 하늘, 행복하다, 노란색",오랜만에듣는국내알앤비인디띵곡모음,BASEMENT BOY,,DEMIAN,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"꽃, 식물, 표정, 자연 속의 사람들, 잎, 자연, 자연 환 경, 하늘, 행복하다, 노란색",오랜만에듣는국내알앤비인디띵곡모음,Tip Toe,,Crush,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"꽃, 식물, 표정, 자연 속의 사람들, 잎, 자연, 자연 환 경, 하늘, 행복하다, 노란색",오랜만에듣는국내알앤비인디띵곡모음,Your Dog Loves You,,Colde,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"꽃, 식물, 표정, 자연 속의 사람들, 잎, 자연, 자연 환 경, 하늘, 행복하다, 노란색",오랜만에듣는국내알앤비인디띵곡모음,By My Side,,JUNNY,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"꽃, 식물, 표정, 자연 속의 사람들, 잎, 자연, 자연 환 경, 하늘, 행복하다, 노란색",오랜만에듣는국내알앤비인디띵곡모음,셜록,,oceanfromtheblue,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"꽃, 식물, 표정, 자연 속의 사람들, 잎, 자연, 자연 환 경, 하늘, 행복하다, 노란색",오랜만에듣는국내알앤비인디띵곡모음,Better,,Kvsh,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"꽃, 식물, 표정, 자연 속의 사람들, 잎, 자연, 자연 환 경, 하늘, 행복하다, 노란색",오랜만에듣는국내알앤비인디띵곡모음,We,,jeebanoff,R&B
Grey,36.99,Grey,24.11,Grey,1.08,"꽃, 식물, 표정, 자연 속의 사람들, 잎, 자연, 자연 환 경, 하늘, 행복하다, 노란색",오랜만에듣는국내알앤비인디띵곡모음,home dance,,선재,R&B
