curColor,curPer,curColor2,curPer2,curColor3,curPer3,curObject,curHead,curTitle,curExplain,curArtist
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,CITY LOVE,,pH-1
Black,55.68,Black,14.29,Grey,9.2,"['헤어스타일', '캡', '플래시 사진', '패션', '소매', '야구 모자', '몸짓', '시원한', '폰트', '티셔츠']",이렇게좋은국힙을나혼자들을순없잖아,Law,,eldon
Black,55.68,Black,14.29,Grey,9.2,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,West Coast,,OneRepublic
Black,55.68,Black,14.29,Grey,9.2,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Sunbeam,,KIAN
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,All 4 Nothing,,Lauv
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Failed English,,AVIV
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Rendezvous,,Foley
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Free,,Soels
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Silent Revenge,,Anya
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,so good,,joan
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Undress Rehearsal,,Timeflies
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,WHAT WOULD YOU DO?,,HONNE
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Cola,,Foley
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Beautiful,,Anne-Marie
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Wishful Thinking,,BENEE
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Last Call,,Khalid
Brown,8.81,Pink,7.4,Grey,3.43,"['구름', '하늘', '세계', '폰트', '플래시 사진', '색조 및 음영', '적운', '마천루', '정면', '금속']",사장님?♂? 음악은제가틀게요장사만하세요 / 카페매장음악팝송,Brad Pitt,,COIN
Brown,8.81,Pink,7.4,Grey,3.43,"['셔츠', '입', '웃다', '턱', '몸짓', '티셔츠', '시원한', '캡', '야구 모자', '재미있는']",귀에때려박는비트와내가딱좋아하는국힙,Donut,,pH-1
Brown,8.81,Pink,7.4,Grey,3.43,"['셔츠', '입', '웃다', '턱', '몸짓', '티셔츠', '시원한', '캡', '야구 모자', '재미있는']",귀에때려박는비트와내가딱좋아하는국힙,렌즈,,Gist
Brown,8.81,Pink,7.4,Grey,3.43,"['셔츠', '입', '웃다', '턱', '몸짓', '티셔츠', '시원한', '캡', '야구 모자', '재미있는']",귀에때려박는비트와내가딱좋아하는국힙,Night View,,leanon
Brown,8.81,Pink,7.4,Grey,3.43,"['셔츠', '입', '웃다', '턱', '몸짓', '티셔츠', '시원한', '캡', '야구 모자', '재미있는']",귀에때려박는비트와내가딱좋아하는국힙,Homebody,,pH-1
Brown,8.81,Pink,7.4,Grey,3.43,"['셔츠', '입', '웃다', '턱', '몸짓', '티셔츠', '시원한', '캡', '야구 모자', '재미있는']",귀에때려박는비트와내가딱좋아하는국힙,Baby Don't Cry,,GRAY
Brown,8.81,Pink,7.4,Grey,3.43,"['척골가 있는', '자연 속의 사람들', '드레스', '포유류', '식물', '몸짓', '여가', '행복하다', '잔디', '목초지']",고막을녹이는달달한팝송들어볼래?,so good,,joan
Brown,8.81,Pink,7.4,Grey,3.43,"['척골가 있는', '자연 속의 사람들', '드레스', '포유류', '식물', '몸짓', '여가', '행복하다', '잔디', '목초지']",고막을녹이는달달한팝송들어볼래?,I Don't Think About You,,HRVY
Grey,21.96,Pink,10.98,Grey,9.6,"['하얀색', '자동차', '차량', '자동차', '검은색', '자동차 디자인', '자동차 거울', '검정색과 흰색', '하늘', '운송 모드']",다신울지않을게 / 발라드 /,울지 않을게,,선예
Grey,21.96,Pink,10.98,Grey,9.6,"['하얀색', '자동차', '차량', '자동차', '검은색', '자동차 디자인', '자동차 거울', '검정색과 흰색', '하늘', '운송 모드']",다신울지않을게 / 발라드 /,날 사랑하지 말아요,,DOKO
Grey,21.96,Pink,10.98,Grey,9.6,"['하얀색', '자동차', '차량', '자동차', '검은색', '자동차 디자인', '자동차 거울', '검정색과 흰색', '하늘', '운송 모드']",다신울지않을게 / 발라드 /,"안녕, 오늘의 그대에게",,임한별
Grey,21.96,Pink,10.98,Grey,9.6,"['하얀색', '자동차', '차량', '자동차', '검은색', '자동차 디자인', '자동차 거울', '검정색과 흰색', '하늘', '운송 모드']",다신울지않을게 / 발라드 /,가끔 내가 생각나는지,,보라미유
Grey,21.96,Pink,10.98,Grey,9.6,"['하얀색', '자동차', '차량', '자동차', '검은색', '자동차 디자인', '자동차 거울', '검정색과 흰색', '하늘', '운송 모드']",다신울지않을게 / 발라드 /,초승달,,덕인
Grey,21.96,Pink,10.98,Grey,9.6,"['하얀색', '자동차', '차량', '자동차', '검은색', '자동차 디자인', '자동차 거울', '검정색과 흰색', '하늘', '운송 모드']",다신울지않을게 / 발라드 /,처음부터 만나지 않았더라면,,반하나
Grey,21.96,Pink,10.98,Grey,9.6,"['하얀색', '자동차', '차량', '자동차', '검은색', '자동차 디자인', '자동차 거울', '검정색과 흰색', '하늘', '운송 모드']",다신울지않을게 / 발라드 /,내 안부,,이우
Grey,21.96,Pink,10.98,Grey,9.6,"['하얀색', '자동차', '차량', '자동차', '검은색', '자동차 디자인', '자동차 거울', '검정색과 흰색', '하늘', '운송 모드']",다신울지않을게 / 발라드 /,보고싶어,,봉구
Grey,21.96,Pink,10.98,Grey,9.6,"['하얀색', '자동차', '차량', '자동차', '검은색', '자동차 디자인', '자동차 거울', '검정색과 흰색', '하늘', '운송 모드']",다신울지않을게 / 발라드 /,우리가 왜,,주호
Grey,21.96,Pink,10.98,Grey,9.6,"['하얀색', '자동차', '차량', '자동차', '검은색', '자동차 디자인', '자동차 거울', '검정색과 흰색', '하늘', '운송 모드']",다신울지않을게 / 발라드 /,이별행동,,정유진
Grey,21.96,Pink,10.98,Grey,9.6,"['하얀색', '자동차', '차량', '자동차', '검은색', '자동차 디자인', '자동차 거울', '검정색과 흰색', '하늘', '운송 모드']",다신울지않을게 / 발라드 /,정말 좋았었는데,,김나영
Grey,21.96,Pink,10.98,Grey,9.6,"['식물', '웃다', '소매', '행복하다', '잔디', '분홍색', '나무', '마젠타', '꽃', '긴 머리']",선선한밤저녁편하게듣기좋은알앤비국내힙합,서울은 잠들지 않아,,다이애나
Grey,21.96,Pink,10.98,Grey,9.6,"['식물', '웃다', '소매', '행복하다', '잔디', '분홍색', '나무', '마젠타', '꽃', '긴 머리']",선선한밤저녁편하게듣기좋은알앤비국내힙합,Understand,,MELOH
Grey,21.96,Pink,10.98,Grey,9.6,"['식물', '웃다', '소매', '행복하다', '잔디', '분홍색', '나무', '마젠타', '꽃', '긴 머리']",선선한밤저녁편하게듣기좋은알앤비국내힙합,CITY LOVE,,pH-1
Grey,21.96,Pink,10.98,Grey,9.6,"['식물', '웃다', '소매', '행복하다', '잔디', '분홍색', '나무', '마젠타', '꽃', '긴 머리']",선선한밤저녁편하게듣기좋은알앤비국내힙합,I do I want,,소수빈
Grey,21.96,Pink,10.98,Grey,9.6,"['식물', '웃다', '소매', '행복하다', '잔디', '분홍색', '나무', '마젠타', '꽃', '긴 머리']",선선한밤저녁편하게듣기좋은알앤비국내힙합,Why,,Hoody
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,Gasoline,,미란이
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,Part-Time,,Ash-B
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,Cold Blooded,,제시
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,BOOTY,,Ash-B
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,ZOOM,,제시
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,Pity Party,,JAMIE
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,낮 밤,,이영지
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,Dive with you,,Seori
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,And July,,헤이즈
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,PLAY,,청하
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,Hello Bitches,,CL
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,I'm a 빛,,화사
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,Better,,보아
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,MYSELF,,SOLE
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,My Number,,치타
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,나쁜 기집애,,CL
Black,38.22,Grey,27.82,Black,15.32,"['플래시 사진', '시력 관리', '안경', '패션 디자인', '대퇴골', '인간의 다리', '공연 예술', '이벤트', '좌석', '오락']",힙한언니들다나와,사장님 도박은 재미로 하셔야 합니다,,비비
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,들을게,,주형진
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,그렇게 말해줘서 고마워,,한동근
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,사진이라는 게 참 웃겨,,정창룡
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,별무소용,,강고은
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,반만,,진민호
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,마지막 인사,,정재호
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,사실 나는,,경서예지
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,편지,,폴킴
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,추억은 만남보다 이별에 남아,,정동하
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,넌 내가 보고 싶지 않나 봐,,신예영
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,마음을 드려요,,아이유
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,겨울잠,,장덕철
Black,38.22,Grey,27.82,Black,15.32,"['구름', '물', '하늘', '식물', '호수', '회색', '대기 현상', '은행', '수평선', '잔디']",온전한나만의시간,누른다,,김나영
Black,38.22,Grey,27.82,Black,15.32,"['구름', '하늘', '웃다', '플래시 사진', '조명', '서 있는', '행복하다', '햇빛', '자연 속의 사람들', '황혼']",차가운밤공기를마시며듣는,Better,,Kvsh
Black,38.22,Grey,27.82,Black,15.32,"['구름', '하늘', '웃다', '플래시 사진', '조명', '서 있는', '행복하다', '햇빛', '자연 속의 사람들', '황혼']",차가운밤공기를마시며듣는,봄,,TOIL
Black,38.22,Grey,27.82,Black,15.32,"['구름', '하늘', '웃다', '플래시 사진', '조명', '서 있는', '행복하다', '햇빛', '자연 속의 사람들', '황혼']",차가운밤공기를마시며듣는,안았어야해,,JAEHA
Black,38.22,Grey,27.82,Black,15.32,"['구름', '하늘', '웃다', '플래시 사진', '조명', '서 있는', '행복하다', '햇빛', '자연 속의 사람들', '황혼']",차가운밤공기를마시며듣는,Rainy day,,PATEKO
Black,38.22,Grey,27.82,Black,15.32,"['셔츠', '플래시 사진', '몸짓', '티셔츠', '시원한', '행복하다', '여가', '재미있는', '이벤트', '요리']",중독성쩔고리듬타기좋은국내힙합,Black Swan,,Gist
Black,38.22,Grey,27.82,Black,15.32,"['셔츠', '플래시 사진', '몸짓', '티셔츠', '시원한', '행복하다', '여가', '재미있는', '이벤트', '요리']",중독성쩔고리듬타기좋은국내힙합,MYSELF,,SOLE
Black,38.22,Grey,27.82,Black,15.32,"['셔츠', '플래시 사진', '몸짓', '티셔츠', '시원한', '행복하다', '여가', '재미있는', '이벤트', '요리']",중독성쩔고리듬타기좋은국내힙합,YOUTH!,,BOYCOLD
Black,38.22,Grey,27.82,Black,15.32,"['식물', '하늘빛', '아레칼레스', '육상 식물', '나무', '아쿠아', '폰트', '잔디', '꽃 피는 식물', '잔디 가족']",1월~4월가장인기많았던팝송모음,All 4 Nothing,,Lauv
Black,38.22,Grey,27.82,Black,15.32,"['식물', '하늘빛', '아레칼레스', '육상 식물', '나무', '아쿠아', '폰트', '잔디', '꽃 피는 식물', '잔디 가족']",1월~4월가장인기많았던팝송모음,dna,,LANY
Black,38.22,Grey,27.82,Black,15.32,"['식물', '하늘빛', '아레칼레스', '육상 식물', '나무', '아쿠아', '폰트', '잔디', '꽃 피는 식물', '잔디 가족']",1월~4월가장인기많았던팝송모음,Stones,,Christopher
Black,38.22,Grey,27.82,Black,15.32,"['식물', '하늘빛', '아레칼레스', '육상 식물', '나무', '아쿠아', '폰트', '잔디', '꽃 피는 식물', '잔디 가족']",1월~4월가장인기많았던팝송모음,ex i never had,,LANY
Black,38.22,Grey,27.82,Black,15.32,"['식물', '하늘빛', '아레칼레스', '육상 식물', '나무', '아쿠아', '폰트', '잔디', '꽃 피는 식물', '잔디 가족']",1월~4월가장인기많았던팝송모음,Would You Still Want Me?,,Mokita
Black,38.22,Grey,27.82,Black,15.32,"['식물', '하늘빛', '아레칼레스', '육상 식물', '나무', '아쿠아', '폰트', '잔디', '꽃 피는 식물', '잔디 가족']",1월~4월가장인기많았던팝송모음,Rendezvous,,Foley
Black,38.22,Grey,27.82,Black,15.32,"['식물', '하늘빛', '아레칼레스', '육상 식물', '나무', '아쿠아', '폰트', '잔디', '꽃 피는 식물', '잔디 가족']",1월~4월가장인기많았던팝송모음,Take A Chance,,SERA
Black,38.22,Grey,27.82,Black,15.32,"['식물', '하늘빛', '아레칼레스', '육상 식물', '나무', '아쿠아', '폰트', '잔디', '꽃 피는 식물', '잔디 가족']",1월~4월가장인기많았던팝송모음,Beautiful,,Anne-Marie
Black,38.22,Grey,27.82,Black,15.32,"['식물', '하늘빛', '아레칼레스', '육상 식물', '나무', '아쿠아', '폰트', '잔디', '꽃 피는 식물', '잔디 가족']",1월~4월가장인기많았던팝송모음,WHAT WOULD YOU DO?,,HONNE
Black,38.22,Grey,27.82,Black,15.32,"['식물', '하늘빛', '아레칼레스', '육상 식물', '나무', '아쿠아', '폰트', '잔디', '꽃 피는 식물', '잔디 가족']",1월~4월가장인기많았던팝송모음,Tempo,,Valley
Black,38.22,Grey,27.82,Black,15.32,"['식물', '하늘빛', '아레칼레스', '육상 식물', '나무', '아쿠아', '폰트', '잔디', '꽃 피는 식물', '잔디 가족']",1월~4월가장인기많았던팝송모음,SOCIETY,,Valley
Pink,11.26,Sky Blue,10.4,Black,8.04,"['식물', '하늘빛', '아레칼레스', '육상 식물', '나무', '아쿠아', '폰트', '잔디', '꽃 피는 식물', '잔디 가족']",1월~4월가장인기많았던팝송모음,Free,,Soels
Pink,11.26,Sky Blue,10.4,Black,8.04,"['말뿐인', '어깨', '목', '속눈썹', '플래시 사진', '소매', '몸짓', '흑발', '레이어드 헤어', '단차 절단']",기분전환에좋은어쿠스틱인디국내음악,자취방,,이로빈
Pink,11.26,Sky Blue,10.4,Black,8.04,"['말뿐인', '어깨', '목', '속눈썹', '플래시 사진', '소매', '몸짓', '흑발', '레이어드 헤어', '단차 절단']",기분전환에좋은어쿠스틱인디국내음악,우리 오늘 만날까,,이민혁
Pink,11.26,Sky Blue,10.4,Black,8.04,"['말뿐인', '어깨', '목', '속눈썹', '플래시 사진', '소매', '몸짓', '흑발', '레이어드 헤어', '단차 절단']",기분전환에좋은어쿠스틱인디국내음악,언젠,,오왠
Pink,11.26,Sky Blue,10.4,Black,8.04,"['말뿐인', '어깨', '목', '속눈썹', '플래시 사진', '소매', '몸짓', '흑발', '레이어드 헤어', '단차 절단']",기분전환에좋은어쿠스틱인디국내음악,꿈을 꾸었다,,이민혁
Pink,11.26,Sky Blue,10.4,Black,8.04,"['말뿐인', '어깨', '목', '속눈썹', '플래시 사진', '소매', '몸짓', '흑발', '레이어드 헤어', '단차 절단']",기분전환에좋은어쿠스틱인디국내음악,너로 짙은 밤,,새봄
Pink,11.26,Sky Blue,10.4,Black,8.04,"['말뿐인', '어깨', '목', '속눈썹', '플래시 사진', '소매', '몸짓', '흑발', '레이어드 헤어', '단차 절단']",기분전환에좋은어쿠스틱인디국내음악,우린 다를줄 알았는데,,어쿠루브
Pink,11.26,Sky Blue,10.4,Black,8.04,"['말뿐인', '어깨', '목', '속눈썹', '플래시 사진', '소매', '몸짓', '흑발', '레이어드 헤어', '단차 절단']",기분전환에좋은어쿠스틱인디국내음악,우리가 헤어진 이유,,한올
Pink,11.26,Sky Blue,10.4,Black,8.04,"['말뿐인', '어깨', '목', '속눈썹', '플래시 사진', '소매', '몸짓', '흑발', '레이어드 헤어', '단차 절단']",기분전환에좋은어쿠스틱인디국내음악,잠깐만요,,어쿠루브
Pink,11.26,Sky Blue,10.4,Black,8.04,"['말뿐인', '어깨', '목', '속눈썹', '플래시 사진', '소매', '몸짓', '흑발', '레이어드 헤어', '단차 절단']",기분전환에좋은어쿠스틱인디국내음악,그날,,어쿠루브
Pink,11.26,Sky Blue,10.4,Black,8.04,"['말뿐인', '어깨', '목', '속눈썹', '플래시 사진', '소매', '몸짓', '흑발', '레이어드 헤어', '단차 절단']",기분전환에좋은어쿠스틱인디국내음악,너의 밤은 어때,,그_냥
Pink,11.26,Sky Blue,10.4,Black,8.04,"['직사각형', '기술', '폰트', '설계', '기계', '출판', '공학', '테이블', '간단한 기계 장치', '오디오 장비']",내적댄스폭발! 이건못참지,domythang,,SINDOSI:22
Pink,11.26,Sky Blue,10.4,Black,8.04,"['직사각형', '기술', '폰트', '설계', '기계', '출판', '공학', '테이블', '간단한 기계 장치', '오디오 장비']",내적댄스폭발! 이건못참지,Blue & Lemonade,,윌콕스
Pink,11.26,Sky Blue,10.4,Black,8.04,"['직사각형', '기술', '폰트', '설계', '기계', '출판', '공학', '테이블', '간단한 기계 장치', '오디오 장비']",내적댄스폭발! 이건못참지,SONATA,,PL
Pink,11.26,Sky Blue,10.4,Black,8.04,"['직사각형', '기술', '폰트', '설계', '기계', '출판', '공학', '테이블', '간단한 기계 장치', '오디오 장비']",내적댄스폭발! 이건못참지,낮 밤,,이영지
Pink,11.26,Sky Blue,10.4,Black,8.04,"['직사각형', '기술', '폰트', '설계', '기계', '출판', '공학', '테이블', '간단한 기계 장치', '오디오 장비']",내적댄스폭발! 이건못참지,Bite & Chew,,YELO
Pink,11.26,Sky Blue,10.4,Black,8.04,"['직사각형', '기술', '폰트', '설계', '기계', '출판', '공학', '테이블', '간단한 기계 장치', '오디오 장비']",내적댄스폭발! 이건못참지,MYSELF,,SOLE
Pink,11.26,Sky Blue,10.4,Black,8.04,"['직사각형', '기술', '폰트', '설계', '기계', '출판', '공학', '테이블', '간단한 기계 장치', '오디오 장비']",내적댄스폭발! 이건못참지,Black Swan,,Gist
Pink,11.26,Sky Blue,10.4,Black,8.04,"['보라', '공연 예술', '플래시 사진', '오락', '제비꽃', '시각 효과 조명', '음악가', '반바지', '아티스트', '음악']",레트로감성에감각적인비트,월,,from20
Pink,11.26,Sky Blue,10.4,Black,8.04,"['보라', '공연 예술', '플래시 사진', '오락', '제비꽃', '시각 효과 조명', '음악가', '반바지', '아티스트', '음악']",레트로감성에감각적인비트,밤꽃,,프라이머리
Pink,11.26,Sky Blue,10.4,Black,8.04,"['보라', '공연 예술', '플래시 사진', '오락', '제비꽃', '시각 효과 조명', '음악가', '반바지', '아티스트', '음악']",레트로감성에감각적인비트,너만의나,,BehindtheMoon
Pink,11.26,Sky Blue,10.4,Black,8.04,"['보라', '공연 예술', '플래시 사진', '오락', '제비꽃', '시각 효과 조명', '음악가', '반바지', '아티스트', '음악']",레트로감성에감각적인비트,Bike,,ADOY
Pink,11.26,Sky Blue,10.4,Black,8.04,"['보라', '공연 예술', '플래시 사진', '오락', '제비꽃', '시각 효과 조명', '음악가', '반바지', '아티스트', '음악']",레트로감성에감각적인비트,상냥함의 용기,,음율
Pink,11.26,Sky Blue,10.4,Black,8.04,"['보라', '공연 예술', '플래시 사진', '오락', '제비꽃', '시각 효과 조명', '음악가', '반바지', '아티스트', '음악']",레트로감성에감각적인비트,선,,김아름
Pink,11.26,Sky Blue,10.4,Black,8.04,"['보라', '공연 예술', '플래시 사진', '오락', '제비꽃', '시각 효과 조명', '음악가', '반바지', '아티스트', '음악']",레트로감성에감각적인비트,생각 생각 생각,,뮤지
Pink,11.26,Sky Blue,10.4,Black,8.04,"['보라', '공연 예술', '플래시 사진', '오락', '제비꽃', '시각 효과 조명', '음악가', '반바지', '아티스트', '음악']",레트로감성에감각적인비트,애월,,유키카
Navy,31.71,Grey,30.17,Black,18.32,"['얼굴', '안경', '시력 관리', '고글', '색안경', '하늘', '안경', '행복하다', '여행하다', '몸짓']",오늘은둠칫둠칫비트가감각적인국내힙합,All Day,,한요한
Navy,31.71,Grey,30.17,Black,18.32,"['얼굴', '안경', '시력 관리', '고글', '색안경', '하늘', '안경', '행복하다', '여행하다', '몸짓']",오늘은둠칫둠칫비트가감각적인국내힙합,MOVE,,dp888
Navy,31.71,Grey,30.17,Black,18.32,"['얼굴', '안경', '시력 관리', '고글', '색안경', '하늘', '안경', '행복하다', '여행하다', '몸짓']",오늘은둠칫둠칫비트가감각적인국내힙합,OUT OF MY SIGHT,,릴러말즈
Navy,31.71,Grey,30.17,Black,18.32,"['얼굴', '안경', '시력 관리', '고글', '색안경', '하늘', '안경', '행복하다', '여행하다', '몸짓']",오늘은둠칫둠칫비트가감각적인국내힙합,Good Night,,쿠기
Navy,31.71,Grey,30.17,Black,18.32,"['얼굴', '안경', '시력 관리', '고글', '색안경', '하늘', '안경', '행복하다', '여행하다', '몸짓']",오늘은둠칫둠칫비트가감각적인국내힙합,가다,,머쉬베놈
Navy,31.71,Grey,30.17,Black,18.32,"['얼굴', '안경', '시력 관리', '고글', '색안경', '하늘', '안경', '행복하다', '여행하다', '몸짓']",오늘은둠칫둠칫비트가감각적인국내힙합,MYSELF,,SOLE
Navy,31.71,Grey,30.17,Black,18.32,"['관절', '손', '팔', '다리', '편안', '인간의 몸', '몸짓', '검정색과 흰색', '플래시 사진', '팔꿈치']",도입부이렇게좋아? 계속들어도질리지않는국힙,MYSELF,,SOLE
