albumCov,title,artistIdx,albumIdx,genreIdx,releasedAt,lyrics
https://cdnimg.melon.co.kr/cm2/album/images/110/09/248/11009248_20220719165030_500.jpg?d0b8da0231bf186c6c4655338f9cea20/melon/resize/282/quality/80/optimize,Higher,Dylan Bernard,Higher,POP,2022.07.20,"I can lose time, I can lose sleep
Friends I can't keep, but I can't lose you
You can make love
Make me forget
What I'm thinking
Don't know what to do
If only the words you make
They would stay the same
Not playing a game
Imagine where we could go
But we make it work
Nothing on this earth
Or any surface
That'll keep us below
We're only going higher, higher
And we're not coming down
We don't need a lighter, lighter
To keep us in the clouds
We're only going higher, yeah
I can lose faith 'til you showed me
What I can't see and then I believe
You remind me why I came here
When I'm off track with your melody
And all the words you make
They would stay the same
'Til I run away
And leave you on this page
That's how we make it work
Nothing on this earth
Or any surface
That'll force us to change
Tell 'em why
'Cause we're only going higher, higher
And we're not coming down
We don't need a lighter, lighter
To keep us in the clouds
We're only going higher, yeah
Higher, high
Don't want to, no I can't
Don't want to, no, I can't come down
Can't come down
Don't want to, no, I can't
Don't want to, no, I can't come down
Don't want to, no, I can't come down
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/103/23/120/10323120_500.jpg?466641e22de73602fb757b69f0a7507d/melon/resize/282/quality/80/optimize,Cold Hearted,Alex Holtti,Cold Hearted,POP,2019.08.30,"I never know where you're at
But every night at some AM I
Get a call or a text
Can you join I'm a mess
Can you
Standing there in your dress
Bring me out to the afterparty
Only talk to your friends
but we know how it ends
When you're drunk
you always call me yours
But baby
do you even know what for
When you try to quit
you come for more
When you try to quit
you come for more Oh
On your mind on your mind
All the time all the time
I can tell when you lie
You're cold-hearted cold-hearted
Let me down let me down
All the time all the time
With a smile I don't mind
You're cold-hearted
too cold-hearted
Pull me close say I love you
But then you stop
and you change the subject
Start a fight and instead
Fuck it up go ahead
Mean it like that
you don't mean it like that
Never like that no
I ain't falling off track
It wouldn't let me go back
When you're drunk
you always call me yours
But baby
do you even know what for
When you try to quit
you come for more
When you try to quit
you come for more Oh
On your mind on your mind
All the time all the time
I can tell when you lie
You're cold-hearted cold-hearted
Let me down let me down
All the time all the time
With a smile I don't mind
You're cold-hearted
too cold-hearted
You're so cold
Yeah you're so cold yeah
You're so cold
When you're drunk
you always call me yours
But baby
do you even know what for
When you try to quit
you come for more
When you try to quit
you come for more Oh
On your mind on your mind
All the time all the time
I can tell when you lie
You're cold-hearted cold-hearted
Let me down let me down
All the time all the time
With a smile I don't mind
You're cold-hearted
too cold-hearted
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/103/20/911/10320911_500.jpg?a5145eb4daae095f88629f8e23e6009c/melon/resize/282/quality/80/optimize,August 7:28 P.M.,homezone,Hymn to the Equinox,R&B/Soul,2019.08.23,"Take me back to summertime
Holding on to your hand
through the rough night
To the moment I felt the sun shining
through my life the Light
Never let it slip away
brighter than ever
so please hold on
Why is it so hard
just to make it through one night
I’m only falling apart
losing my mind
waiting for another day to
be traumatized
please get out of this no oh oh
I don’t believe in something
but I pray for this
Eyes closed
And me with you
Until we fade
I would have
just shut myself down
is this gonna hurt
I would surely fool
myself one last time
that i might get it right
Take me back to summertime
Holding on to your hand
through the rough night
To the moment I felt the sun shining
through my life the Light
Never let it slip away
brighter than ever
so please hold on
I would put myself
in times to celebrate
but then I feel so sad
that I would never be
its me that I cant fix
Its only in my head
Its only me that I despise
only me who get deceived
just my heart badly diseased
I will never meet it to your arms
I don’t believe in something
But I Pray for this
Eyes closed
And me with you
Until we fade
I would have just finish it now
Is this gonna hurt
I would surely fool myself
one last time
That I might get it right
Take me back to summertime
Holding on to your hand
through the rough night
To the moment I felt the sun shining
through my life the Light
Never let it slip away
brighter than ever so please hold on
Bright sunlight
in your heart in your heart
Bright sunlight
in your heart in your heart
Take me back to summertime
Holding on to your hand
through the rough night
To the moment I felt the sun shining
through my life the Light
Never let it slip away
brighter than ever so please hold on
Hold on hold on
Brighter than ever
So please hold on
No oh oh oh
Brighter than ever
So please hold on
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/63/777/10563777_20210215160541_500.jpg?405b4c2af91a903b1e7d64e87eaf9a62/melon/resize/282/quality/80/optimize,Chains,Pink Sweat$,PINK PLANET,R&B/Soul,2021.02.12,
https://cdnimg.melon.co.kr/cm2/album/images/111/51/691/11151691_20230118143147_500.jpg?1b659d3de1a1fef6e1d134710a633670/melon/resize/282/quality/80/optimize,Just Perfect,curv moon,Just Perfect,R&B/Soul,2023.01.19,"I’ve been waiting for this moment
I don’t wanna waste the time
I don’t think you know,
but I’ve been sure.
When you smile at the snow falling,
i want to hold your hand
I don’t think you know,
but I’ve been sure.
When you come to me
come to me come to me
my body is freezing
When you smile at me
smile at me smile at me,
i feel my heart beating
You keep me warm like a shower
and you make me laugh like a fool
I even like the sun
that shines on you on you
I just want to be with you forever.
Now I’m just waiting
for you telling me you want it
When I see you, my heart can't be still.
Everyday
All my days have been made by you
We’re like the shining stars in movies
Cause you’re the best part of me
Cause you’re the rest part of me
That's why we're just just perfect
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/102/09/313/10209313_500.jpg?ebdd48356db63bcb13c30673aa5a52d4/melon/resize/282/quality/80/optimize,Malibu Nights,LANY,Malibu Nights,일렉트로니카,2018.10.05,"There's no reason
there's no rhyme
I found myself blindsided by
A feeling that I've never known
I'm dealing with it on my own
Phone is quiet walls are bare
I drink myself to sleep who cares
No one even has to know
I'm dealing with it on my own
I've got way too much time
to be this hurt
Somebody help it's getting worse
What do you do
with a broken heart
Once the light fades
everything is dark
Way too much whiskey in my blood
I feel my body giving up
Can I hold on for another night
What do I do with all this time
Every thought when it gets late
Puts me in a fragile state
I wish I wasn't going home
Dealing with it on my own
I'm praying but it's not enough
I'm done I don't believe in love
Learning how to let it go
Dealing with it on my own
I've got way too much time
to be this hurt
Somebody help it's getting worse
What do you do
with a broken heart
Once the light fades
everything is dark
Way too much whiskey in my blood
I feel my body giving up
Can I hold on for another night
What do I do with all this time
I drive circles
under street lights
Nothing seems to clear my mind
I can't forget
get this out my head so
I drive chasing Malibu nights
Nothing seems to heal my mind
I can't forget
I've got way too much time
to be this hurt
Somebody help it's getting worse
What do you do
with a broken heart
Once the light fades
everything is dark
Way too much whiskey in my blood
I feel my body giving up
Can I hold on for another night
What do I do with all this time
I drive circles
under street lights
Nothing seems to clear my mind
I can't forget
get this out my head so
I drive chasing Malibu nights
Nothing seems to heal my mind
I can't forget
get this out my head so
I drive chasing Malibu nights
Nothing seems to heal my mind
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/108/05/359/10805359_20211207154114_500.jpg?b2542a52f70bd6b59534c54609951fb0/melon/resize/282/quality/80/optimize,Nightlight,Finding Hope,Apollo 19,POP,2019.12.02,"For you, I'd fight
Have fun doing things you like
I don't know if you'd be mine
But I know I can treat you right
Show me your mind
Stay up cause you stay on mine
Count sheep just to pass the time
But you ain't getting sleep tonight
We're alone but we're living
Day to day I'm missing you
And if you feel it too
Call me your nightlight
And call me up when you like
Sorry you've been losing sleep
For far too many nights
Call me your nightlight
I pray that you're doing fine
She said what's the motive
I just wanna get to know you
And if it's love, you're looking
for then, I can show you
For you, I'd fight
Have fun doing things you like
I don't know if you'd be mine
But I know I can treat you right
Show me your mind
Stay up cause you stay on mine
Count sheep just to pass the time
But you ain't getting sleep tonight
We're alone but we're living
Day to day I'm missing you
And if you feel it too
Call me your nightlight
And call me up when you like
Sorry you've been losing sleep
For far too many nights
Call me your nightlight
I pray that you're doing fine
She said what's the motive
I just wanna get to know you
And if it's love, you're looking
for then, I can show you
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/069/62/141/6962141_20231012211311_500.jpg?0bf0745945167c3bc2e82504f1b4e9f5/melon/resize/282/quality/80/optimize,Never Give Up,Mira,Otondo,월드뮤직,2023.06.24,
https://cdnimg.melon.co.kr/cm2/album/images/114/16/948/11416948_20240214093505_500.jpg?0fb03ccda94e6a082493a3935bde7817/melon/resize/282/quality/80/optimize,IT'S YOU (feat. keshi),MAX,LOVE IN STEREO,POP,2024.02.16,"Mm-hmm, no-oh, yeah, yeah

It's you
Loving's so easy to do
Yeah, it's easy, baby
Oh, ooh-ooh
Think that I'm falling for you
Yeah, it's easy (You got to get a hold of yourself)

Another Sunday afternoon
And I'm still in bed with you
Nothing else I wanna do, no
Order from that place you like (You like)
We don't need to go outside (Outside)
Something 'bout you feels so right (Feels so right)

Can we stay like this forever?
White dress or whatever
I keep dreaming there's a somewhere
That we grow old together

It's you
Loving's so easy to do
Yeah, it's easy, baby
Oh, ooh-ooh
Think that I'm falling for you
Yeah, it's easy

I met you at the right time
See you and I'm still excited
Sittin' in that shirt of mine
A little big but I like it

Snacks in the late night
We don't need to do fine dining
Make love when the sunrise
Pillow talk in silence

Like this forever (Forever)
White dress or whatever
I keep dreaming there's a somewhere
That we grow old together
In a van or in a mansion
Raining but we're dancing
There's a billion people out there
I can't believe the chances

It's you
Loving's so easy to do (To do)
Yeah, it's easy, baby (Yeah)
Oh, ooh-ooh (Yeah-ooh, uh)
Think that I'm falling for you (For you, yeah)
Yeah, it's easy (Ooh)

Loving's so easy to do (Ooh, ooh, ooh)
Yeah, it's easy (It is easy)

펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/107/07/965/10707965_20210908153654_500.jpg?4f26221a2d17364d235df51919bbf888/melon/resize/282/quality/80/optimize,Whatever This Is,Fern.,DREAMWALKER,POP,2021.09.10,
https://cdnimg.melon.co.kr/cm2/album/images/060/58/792/6058792_20230331220027_500.jpg?bb46c5261892033666b5b5d4f64a2ec9/melon/resize/282/quality/80/optimize,FEELINGS,Timmy Albert,FEELINGS,POP,2020.03.13,
https://cdnimg.melon.co.kr/cm2/album/images/106/85/024/10685024_20210819104044_500.jpg?c8045c9db351c320a2a428140e858e1e/melon/resize/282/quality/80/optimize,all i need (the distance song),Avery Lynch,"As Written, Vol. 1",POP,2021.02.19,"I wish I could remember what it feels like to touch yours skin
And what your voice sounds like in person I know Face Time can distort it and I miss it
I wish I'd fall asleep with you
But I just wear the clothes you left
And I hope just for a second
I could have you without knowing that you're leaving
And I'm sick of kissing you in my head
Oh baby, tell me, when can it be real instead?
'Cause I would do anything to be close to you again
And it's hard being here half empty
When somewhere different is my favorite part of me
If I could just hold you for real
That's the only thing I'll need
Baby, that's all I need
All I need
I know I'm more than lucky just to have you
If you're here or not
But it's hard to comprehend the amount that I would give to have you in my arms,
just in my arms
And I'm sick of kissing you in my head
Oh baby, tell me, when can it be real instead?
'Cause I would do anything to be close to you again
And it's hard being here half empty
When somewhere different is my favorite part of me
If I could just hold you for real
That's the only thing I'll need
Baby, that's all I need
That's all I need
All I need
I'm so sick of kissing you in my head
And I'm scared that I'm starting to forget
What it feels like to have you right here with me
To not wish days away, I know that's bad for me
And it's hard being here half empty
When somewhere different is my favorite part of me
If I could just hold you for real
That's the only thing I'll need
Baby, that's all I need
That's all I need
Baby, that's all I need
Baby, that's all I need
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/108/96/589/10896589_20220323114859_500.jpg?477bdf0d3d1bfa52339b3e85887c60d4/melon/resize/282/quality/80/optimize,Butterflies (Acoustic),Abe Parker,Butterflies (Acoustic),POP,2022.03.25,
https://cdnimg.melon.co.kr/cm2/album/images/104/15/665/10415665_20200410101615_500.jpg?f1227079308654237369900f38bcfd2b/melon/resize/282/quality/80/optimize,Six Feet Apart,Alec Benjamin,Six Feet Apart,POP,2020.04.09,"They say distance is relative
And relative to relatives I have
I'd say I'm relatively close
To breaking down
Because right now
I feel so alone
I've been missing the elements and
Wishing the elephant in the room
Would leave
and kindly close the door
I can't ignore
Him like before
Not anymore
Oh I miss you most at
six feet apart when you're
Right outside my window
but can't ride inside my car
And it hurts to know
just how lovely you are
And be too far away to hold
but close enough to break my heart
I miss your smile
Feels like miles
Six feet apart
So far so far but so close
Like a star out in the cosmos
Can't touch the beauty I see
That's how it feels at six feet
Space and time are interwoven
Well at least
that's what we're told
When I was young
I was suspicious but it's true
Time sticks like glue
I feel so blue
Here missing you
So I think I'll build a time machine
and go back to a time
When we didn't need to measure
six feet on the ground
When I came around
That's not allowed
I can't go back now
So I miss you most at six feet
apart when you're
Right outside my window
but can't ride inside my car
And it hurts to know
just how lovely you are
And be too far away to hold
but close enough to break my heart
I miss your smile
Feels like miles
Six feet apart
So far so far but so close
Like a star out in the cosmos
Can't touch the beauty I see
That's how it all feels to me
So far so far but so close
Like a star out in the cosmos
Can't touch the beauty I see
That's how it feels at six feet
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/104/18/034/10418034_20200416145439_500.jpg?594e6a4762f4afc5dc60b66eb5a0e5a3/melon/resize/282/quality/80/optimize,hell or flying,Jeremy Zucker,love is not dying,POP,2020.04.17,"I'm petrified that
you're dying by design
Waste every day
until you're wasted and afraid
I hope it doesn't hurt
That I don't make it worse
I'll always feel this far away
But I I will lay down by your side
I will keep an open eye
while you stare into the sun
Promise me you're done
Promise me you're done
I'm not surprised oh
in love like I was last night
Hold down the floor
'cause I'm not dancin' anymore
As long as I'm awake
I'll live with my mistakes
I'll always feel this far away
But I I will lay down by your side
I will keep an open eye
while you stare into the sun
Promise me you're done
Promise me you're done
Promise me you're done
Promise me you're done
Promise me you're done done oh
Promise me you're done
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/31/913/10531913_20201210111820_500.jpg?9588e08da7ec149990ba221545cd7f63/melon/resize/282/quality/80/optimize,Clouds,Before You Exit,Clouds,POP,2016.12.14,"Time tried to stop one
Cold cold night in June
Somehow I knew you
Kept on dancing through
And you jumped on a flight in the
Darkest of blues, took a trip to paradise
Through the stars
and back over the moon
Oh, tell me it's true, oh
Please just tell me you're alright
Are you way up in the sky
Laughing, smiling, looking down
Saying ""one day
we'll meet in the clouds""
Up in the clouds
No one I knew stood
Half as bright as you
But now you shine on
The perfect avenue
And the light that you left,
it helps me to see
A way through all the bitterness
A way to who I really want to be
Oh, light up the streets, oh
Please just tell me you're alright
Are you way up in the sky
Laughing, smiling, looking down
Saying ""one day
we'll meet in the clouds""
Up in the clouds
Up in the clouds
Some nights I still hear your whispers
And your memories
they hang like a picture
Oh, and you'll always
be just like a sister
Some nights I still see your smile
Your number I wish I could dial
Oh, but I can't wait
to talk for a while, oh
Please just tell me you're alright
Are you way up in the sky
Laughing, smiling, looking down
I know one day
we'll meet in the clouds
Up in the clouds
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/111/49/464/11149464_20230116142504_500.jpg?ef978ce5fe19a93ef26420fb8e9990b5/melon/resize/282/quality/80/optimize,On Our Own,Bruno Major,On Our Own,랩/힙합,2017.08.31,"I tried to tell Him there's pain here and suffering too
I tried to pray but the angels said ""we're too busy for you""
Had a talk with my Mama about losing my beliefs
'Cause since she lost her Mama, the Lord's been helping with her grief

[Pre-Chorus]
She said He might just be a big story
But there's more to life than truth
There's hope my son and people's faith
Gives them strength to pull through

[Chorus]
But what if the world is a hopeless place?
We're just scared to admit we're alone
What if the world is a hopeless place
And we're on our own
We're on our own

[Verse 2]
There's beauty in nature and parables from kingdoms we knew
I'm not expecting much after, I'll make the most of my dues

[Pre-Chorus]
'Cause I believe He's just a story
And I'm looking for the truth
I have faith in my own journey
With those I love to help me through

[Chorus]
'Cause I know the world is a beautiful place
Too full of love to be alone
I know the world is a beautiful place
But we're on our own
We're on our own
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/66/720/10566720_20210218164020_500.jpg?f8f5b160f3f06fd931a894c0469f8a8b/melon/resize/282/quality/80/optimize,What We Found,"Jesse Barrera, Nieman, Melissa Polinar",What We Found,R&B/Soul,2021.02.19,"Every page worn in
And the ink has faded
I remember your hands
Would write it out in cursive
Every detail memorized
Can recite every line
The pattern of the dress you wore
The color of your eyes
Everything just hits
All at once
Some things are worth chasing
If it’s what you want
Wont do this for nobody else
No
I’ll keep watch on what we built
I will
It never was perfect
But thats what we wanted
If one thing was certain
We took every moment
If this is the curtain
And it all comes crashing down
At least we had the world
in what we found
Play it in my head
And rewind it over
Say your name again
Just to feel you closer
Tell me what you want
And I’ll deliver
At least I’ll try my best
From the top of spring
and through the winter
I gave you everything
that I had left
It never was perfect
But thats what we wanted
If one thing was certain
We took every moment
If this is the curtain
And it all comes crashing down
At least we had the world
in what we found
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/104/60/717/10460717_20200714172314_500.jpg?f8fa7e2779159028e54aeb9dbd63c6bf/melon/resize/282/quality/80/optimize,Dishes (Acoustic),Lauv,Without You (Explicit Ver.),POP,2020.07.10,"Sweet dreams and the best for you
I’m done getting stressed for you
I wash my hair out in the shower
But something still remains
A feeling that’s so strange
And now I can’t stop
Dishes in the kitchen
And dancing in the rain
You’re singing in the shower
Your hair stuck in the drain
A party on the weekend
and everyone is here
But it feels so weird without you
I wonder if the stars aligned
if it would still be you and me
I want to say that I’m alright
the truth is that I’m so much sad
I crashed my car the other night
inside the strangest dream I had
and I wonder what it means
Dishes in the kitchen
And dancing in the rain
You’re singing in the shower
Your hair stuck in the drain
A party on the weekend
and everyone is here
But it feels so weird without you
Without you without you
Without you without you
Without you without you
Without you
Dishes in the kitchen
And dancing in the rain
You’re singing in the shower
Your hair stuck in the drain
A party on the weekend
and everyone is here
But it feels so weird without you
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/112/49/421/11249421_20230522161042_500.jpg?54a79c1133219cef83156cf24805b63f/melon/resize/282/quality/80/optimize,Behind the Clouds,Yaeow,Behind the Clouds,POP,2023.05.23,"You might think I've got it all figured out
But I'm as lost as you
And yeah, I try to work on all my problems
But I keep on falling down, mmm

[Chorus]
I been laying all night waiting for your call
Waiting for you coming, running back to me again
And I've been going crazy looking at the photos
Look back at the past, yeah, was it all a dream?

[Bridge]
Mmm, mmm, mmm
Mmm, mmm, mmm

[Verse 2]
It might be dark outside
But there's a sun behind the clouds
So just hold on a little longer
I promise, things gonna be alright

[Chorus]
I've been laying all night waiting for your call
Waiting for you coming, running back to me again
And I been going crazy looking at the photos
Look back at the past, yeah, was it all a dream?

[Outro]
Yeah, I been going crazy looking at the photos
Look back at the past, yeah, was it all a dream?
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/65/634/10565634_20210217161254_500.jpg?f5f3b509f260d1c0ba09482807466526/melon/resize/282/quality/80/optimize,"Up, Up & Away",Chance Pena,"Up, Up & Away",POP,2019.03.15,"I want to go up, up and away
From this place that I call home
I've been waiting for the day
Since I was seventeen years old
I just want to show them
I can make it on my own
I want to go up, up and away
Up, up and away
Ninety-seven more days until
I'm living out in the world
If it's true what they say then
I'll turn my problems into pearls
'Cause I've heard the stories
of people run back home
I still want to go up, up and away
Up, up and away
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/40/066/10540066_20201229112021_500.jpg?2bae1b7ad3e1dbe50ff78f5261793e93/melon/resize/282/quality/80/optimize,"With Love, Eugene",Sofia Mills,"With Love, Eugene",POP,2020.03.01,
https://cdnimg.melon.co.kr/cm2/album/images/105/59/109/10559109_20210204102331_500.jpg?43a10e1bf082c04666bfd88e7de45b2c/melon/resize/282/quality/80/optimize,emily,"Jeremy Zucker, Chelsea Cutler",brent ii,POP,2021.02.05,"And the worst of it all
I still believe in you
And these nightmares we've kept
In the heat of it all I made an enemy
Put our demons to rest
So I'll swallow my pride and fall in line
And you can just say that
everything's fine
But we both know
that's not enough Mmm
So I'll promise you
I'll be the best thing for us
Then I'll fight with your friends
and I'll trash your apartment
I'll lie to you screaming
I'd die for you
Knowing how hard
it'll be to get back where we started
In Paris you ask me
if I was afraid that we fall out of lovе
Would that be okay Emily
And in spite of it all
you're still my еverything
When we're nothing at all
Come to think of it all
you are the centerpiece
Around which I evolve
So I'll bury the hurt and wait my turn
And we can pretend
that people unlearn
When we both know
it's not enough Mmm
So I'll promise you
I'll be the best thing for us
Then I'll fight with your friends
and I'll trash your apartment
I'll lie to you screaming
I'd die for you
Knowing how hard
it'll be to get back where we started
In Paris you ask me
if I was afraid that we fall out of love
Would that be okay
Emily
Emily
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/112/57/468/11257468_20230602151858_500.jpg?efd027a9cbd876faa6975ddc16b2f529/melon/resize/282/quality/80/optimize,Sad Girl,Yaeow,Sad Girl,POP,2023.06.05,
https://cdnimg.melon.co.kr/cm2/album/images/107/32/423/10732423_20211005181535_500.jpg?02d5f23e850b04279140540494bc3223/melon/resize/282/quality/80/optimize,Blue,Elina,Remember,POP,2020.10.02,"Same stars and city lights
I'm fighting this stubborn
bike through town
Late at night,
cold feet and the air still warm
I ride through the passing
storms of my life
As before
It happens that I think of you
Of our days with silver linings
and summers in bloom
They always end so soon
Truth is, though our days are through
There's a part of me that's a part of you
What was colors and blues
Fade under layers of new
But I'm not sure if I want us to
Same scars but they're different now
They fade with the passing time
As they do, no need to fight
Cold hand and a burning home
You've seen some
of the rougher storms of my life
But that was before
I miss the times I spent with you
Our warm nights of stargazing
and summers in bloom
They always end so soon
But truth is, though
our days are through
There's a part of me that's a part of you
What was colors and blues
Fade under layers of new
But I'm not sure if I want it to
Life will paint new ways
Love will come and go and it will stain
We were colors and blues
We'll be replaced with the new
But I'm not sure if I want us to
Not sure if I want us to
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/105/59/109/10559109_20210204102331_500.jpg?43a10e1bf082c04666bfd88e7de45b2c/melon/resize/282/quality/80/optimize,this is how you fall in love,"Jeremy Zucker, Chelsea Cutler",brent ii,POP,2021.02.05,"Sun in my eyes navy blue skies
You are the reason I can survive
We'll turn off the phones
to just be alone
We'll draw the curtains
and never leave home
I had a nightmare Oh
But now that I'm not scared
This is how you fall in love
Let go and I'll hold you up
So pull me tight
and close your eyes
Oh my love side to side
What's easy is right
my mother's advice
You are the reason
I never think twice
Wherever we go
what glitters is gold
You'll be my best friend
until we grow old
I had a nightmare Oh
But now that I'm not scared
This is how you fall in love
Let go and I'll hold you up
So pull me tight
and close your eyes
Oh my love side to side
Ooh ooh-ooh ooh
Oh my love side to side
Ooh ooh-ooh ooh
Oh my love side to side
Ooh ooh-ooh ooh
Oh my love side to side
Ooh ooh-ooh ooh
Oh my love side to side
This is how you fall in love
Let go and I'll hold you up
So pull me tight and close your eyes
Oh my love side to side
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/102/25/552/10225552_500.jpg?027aa305f3fa7d9ea0521f26be238cd6/melon/resize/282/quality/80/optimize,The Last Light,Lily Kershaw,Work Tapes,POP,2018.11.21,
https://cdnimg.melon.co.kr/cm2/album/images/104/49/867/10449867_20200624153916_500.jpg?f21408c50276a8182c54a9fc43773cc6/melon/resize/282/quality/80/optimize,Don't You Worry,Oh Wonder,Home Tapes,POP,2020.06.26,"We walked the city streets
at midnight when
the world went quiet
We skipped our dancing
feet along beside the taxi rides
If I'm honest it felt like love
And all the beats fell in between
the silence that we shared
And all the trees were swaying
softly in the thick black air
If I'm honest it felt like love
And you said stay here darling
Don't you worry 'bout a thing
don't you worry 'bout a thing
I'm right here darling
Don't you worry 'bout a thing
don't you worry 'bout a thing
It's us against the world
It's us against the world
It's us against the world
We let the freckles on
our faces make a million stars
A constellation so amazing
that we saw a spark
If I'm honest it felt like love
And in the morning
you adored me 'til the sun
went down
Then I knew you were the one
I couldn't live without
If I'm honest it felt like love
And you said stay here darling
Don't you worry 'bout a thing
don't you worry 'bout a thing
I'm right here darling
Don't you worry 'bout a thing
don't you worry 'bout a thing
It's us against the world
It's us against the world
It's us against the world
We built a little house
and filled it with
our little dreams
But shining brighter
are the moments
that were in between
If I'm honest it felt like love
And now we're ready
for the ending
we're hand-in-hand
A life so colorful
we didn't even need a plan
If I'm honest it feels like love
And you said stay here darling
Don't you worry 'bout a thing
don't you worry 'bout a thing
I'm right here darling
Don't you worry 'bout a thing
don't you worry 'bout a thing
It's us against the world
It's us against the world
It's us against the world
So stay here darling
Don't you worry 'bout a thing
don't you worry 'bout a thing
I'm right here darling
Don't you worry 'bout a thing
don't you worry 'bout a thing
It's us against the world
It's us against the world
It's us against the world
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/109/60/613/10960613_20220518154928_500.jpg?230b1cdfb837be0c41fc8575601d7c0e/melon/resize/282/quality/80/optimize,Town I Called My Home,Yaeow,Town I Called My Home,POP,2021.02.11,"Verse 1
I'm a blue boy living in a town where I don't feel like I belong
A town I called my home
And God knows, I have tried my best to work it out
But in the end I don't feel like I belong

Chorus
So tell me where to go now, tell me what to do
I think I lost my heart now but I don't have a clue
Yeah, I've been feeling lonely in this town
With a bunch of other people, where to go now
Yeah, I don't have a clue, so tell me what to do
Please tell me, what should I do

Verse 2
I can see the pain in your eyes
You're so tired of it all
And you know, I feel the same
So what do you say, where you wanna go

Chorus
You tell me where to go now, tell me what to do
I think I lost my heart now but I don't have a clue
Yeah, I've been feeling lonely in this town
With a bunch of other people, where to go now
Yeah, I don't have a clue, so tell me what to do
Please tell me, what should I do

Bridge
Oh-oh-oh-oh, oh-oh-oh
Oh-oh-oh-oh, oh-oh-oh

Outro
Tell me where to go now, tell me what to do
I think I lost my heart now but I don't have a clue
Yeah, I've been feeling lonely in this town
With a bunch of other people, where to go now
Yeah, I don't have a clue, so tell me what to do
펼치기"
https://cdnimg.melon.co.kr/cm2/album/images/107/75/308/10775308_20211112151550_500.jpg?1496bd6460099ed89541c12d37b1d4b2/melon/resize/282/quality/80/optimize,Blue Sky,"Harvest Son, Shells",Blue Sky,POP,2021.11.15,
https://cdnimg.melon.co.kr/cm2/album/images/112/68/829/11268829_20230619162147_500.jpg?c0b855e0e7c9b9d1b475b97b0f7506c0/melon/resize/282/quality/80/optimize,Not Your Fault (Hey You),Yaeow,Not Your Fault (Hey You) Sped Up,POP,2023.06.20,"Hey you,
you don't have to say you're sorry
'Cause it's not your fault
Don't deserve to feel so worried
They made you small
I know you're tryin' your best to
Keep it all together
But it's okay if you can't
'Cause it's not your fault
It's taken time to process
To progress
And to see the truth
That my voice has value
And it's powerful
In my youth
Kind people get taken advantage of
'Cause they don't wanna cause a scene
Are you just like me?
Hey you,
you don't have to say you're sorry
'Cause it's not your fault
Don't deservе to feel so worried
They made you small
I know you'rе tryin' your best to
Keep it all together
But it's okay if you can't
'Cause it's not your fault
No, oh-oh, no, oh-oh
No, oh-oh, it's not your fault
Your heart is golden
When it opens
Flowers bloom
But don't let it fall in
Into the wrong hands
It's not bulletproof
Kind people
get taken advantage of
'Cause they
don't wanna cause a scene
You're just like me
Hey you,
you don't have to say you're sorry
'Cause it's not your fault
Don't deserve to feel so worried
They made you small
I know you're tryin' your best to
Keep it all together
But it's okay if you can't
'Cause it's not your fault
No, oh-oh, no, oh-oh
No, oh-oh, it's not your fault
No, oh-oh, no, oh-oh
No, oh-oh
Hey you,
you should know that I'm proud
I see how hard you try
It's okay if you wanna cry
I'm by your side
펼치기"
https://cdnimg.melon.co.kr/cm/album/images/020/27/649/2027649_500.jpg/melon/resize/282/quality/80/optimize,It Might As Well Be Spring,Stacey Kent,Dreamer In Concert,"재즈, 보컬재즈",2011.10.19,
https://cdnimg.melon.co.kr/cm2/album/images/111/48/965/11148965_20230116102524_500.jpg?9f6c89fb2615888be16c09af4232140f/melon/resize/282/quality/80/optimize,Goodnight My Love,Rachael & Vilray,I Love A Love Song!,"재즈, 애시드/퓨전/팝",2023.01.13,
https://cdnimg.melon.co.kr/cm2/album/images/106/91/905/10691905_20210825163233_500.jpg?9c62c690cb203e1a6179ceed7903de1c/melon/resize/282/quality/80/optimize,Don’t Cry Baby,Madeleine Peyroux,Careless Love (Deluxe Edition),"재즈, 보컬재즈",2021.08.27,
