,Unnamed: 0,이미지,제목,가수,곡명,이미지색감,색감비율
30985,30985,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,JC Stewart,Pick Up Your Phone,"[99, 93, 88]",21.255859375
30988,30988,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Isac Elliot,Roommates ,"[99, 93, 88]",21.255859375
30991,30991,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Shawn Mendes,Fallin' All In You ,"[99, 93, 88]",21.255859375
30994,30994,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Fiji Blue,Waves ,"[99, 93, 88]",21.255859375
30997,30997,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Charlie Puth,We Don't Talk AnyMore ,"[99, 93, 88]",21.255859375
31000,31000,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Conor Matthews,Midnight Fight ,"[99, 93, 88]",21.25618489583333
31003,31003,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,"Emma Sameth, Jeremy Zucker, Wolfe",Spin With You ,"[99, 93, 88]",21.255967881944443
31006,31006,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,"New Hope Club, Danna Paola",Know Me Too Well ,"[99, 93, 88]",21.255967881944443
31009,31009,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Dan + Shay,All to Myself,"[99, 93, 88]",21.258897569444443
31012,31012,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Charlie Puth,One Call Away,"[99, 93, 88]",21.255967881944443
31015,31015,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Chris James,Make The Move,"[99, 93, 88]",21.255859375
31018,31018,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,John K,6 months,"[99, 93, 88]",21.255859375
31021,31021,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,"Ant Saunders, Audrey Mika",Yellow Hearts ,"[99, 93, 88]",21.255859375
31024,31024,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Ava Max,Christmas Without You ,"[99, 93, 88]",21.255967881944443
31027,31027,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Johnny Stimson,HoneyMoon ,"[99, 93, 88]",21.255859375
31030,31030,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Lauv,Reforget ,"[99, 93, 88]",21.255967881944443
31033,31033,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Etham,Control ,"[99, 93, 88]",21.255967881944443
31036,31036,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Lauv,Modern Loneliness ,"[99, 93, 88]",21.254774305555557
31039,31039,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,keshi,drunk,"[99, 93, 88]",21.255967881944443
31042,31042,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Pink Sweat$,Chains ,"[99, 93, 88]",21.254774305555557
31045,31045,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Peder Elias,Best Friend ,"[99, 93, 88]",21.27810329861111
31048,31048,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Johnny Orlando,See You,"[99, 93, 88]",21.25618489583333
31051,31051,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Johnny Stimson,T-shirt ,"[99, 93, 88]",21.255859375
31054,31054,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,"Dan + Shay, Justin Bieber","10,000 Hours ","[99, 93, 88]",21.255859375
31057,31057,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,LANY,Thick And Thin,"[99, 93, 88]",21.255859375
31060,31060,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Jared Lee,Back To That ,"[99, 93, 88]",21.26974826388889
31063,31063,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,LANY,ex i never had ,"[99, 93, 88]",21.255859375
31066,31066,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Justin Bieber,Holy ,"[99, 93, 88]",21.255859375
31069,31069,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,John K,cheap sunglasses ,"[99, 93, 88]",21.255967881944443
31072,31072,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Johnny Stimson,Butterflies ,"[99, 93, 88]",21.255859375
31075,31075,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,"Shawn Mendes, Justin Bieber",Monster,"[99, 93, 88]",21.258897569444443
31078,31078,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Bjornskov,Paralyze ,"[99, 93, 88]",21.255859375
31081,31081,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Hugo Helmig,Champagne Problems,"[99, 93, 88]",21.253797743055557
31084,31084,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,"Maroon 5, Megan Thee Stallion",Beautiful Mistakes ,"[99, 93, 88]",21.255859375
31087,31087,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Josh Tobias,Summer Thing ,"[99, 93, 88]",21.255967881944443
31090,31090,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,"Arian Grande, Justin Bieber",Stuck with U,"[99, 93, 88]",21.255859375
31093,31093,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Etham,Purpose,"[99, 93, 88]",21.255967881944443
31096,31096,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Peter Manos,In My Head ,"[99, 93, 88]",21.255859375
31099,31099,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Sam Fischer,This City,"[99, 93, 88]",21.255859375
31102,31102,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Lauv,Paris In The Rain,"[99, 93, 88]",21.255859375
31105,31105,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,"Justin Bieber, benny blanco",Lonely ,"[99, 93, 88]",21.255859375
31108,31108,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,"Sam Smith, Normani",Dancing With A Starnger ,"[99, 93, 88]",21.255967881944443
31111,31111,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Pink Sweat$,Lows ,"[99, 93, 88]",21.255859375
31114,31114,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Russ,"Psycho, Pt. 2","[99, 93, 88]",21.255967881944443
31117,31117,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Ed Sheeran,Dive ,"[99, 93, 88]",21.254774305555557
31120,31120,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Valley,Like 1999,"[99, 93, 88]",21.255859375
31123,31123,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Harry Styles,Falling ,"[99, 93, 88]",21.254774305555557
31126,31126,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Alexander Oscar,Number,"[99, 93, 88]",21.255967881944443
31129,31129,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Johnny Stimson,Smile ,"[99, 93, 88]",21.255859375
31132,31132,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,John K,Chill ,"[99, 93, 88]",21.254774305555557
31135,31135,img.youtube.com/vi/DPmX85Tj8fY/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 잔잔한 팝송,Ed Sheeran,Photograph,"[99, 93, 88]",21.255859375
31138,31138,img.youtube.com/vi/1XKWvEx8pBE/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 신나는 팝송,"Marshmello, Jonas Brothers",Leave Before You Love Me ,"[214, 210, 219]",26.036892361111114
31141,31141,img.youtube.com/vi/1XKWvEx8pBE/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 신나는 팝송,Emotional Oranges,West Coast Love,"[214, 210, 219]",26.036892361111114
31144,31144,img.youtube.com/vi/1XKWvEx8pBE/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 신나는 팝송,Benjamin Ingrosso,Do You Think About Me ,"[214, 210, 219]",26.036892361111114
31147,31147,img.youtube.com/vi/1XKWvEx8pBE/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 신나는 팝송,Justin Bieber,Come Around Me,"[214, 210, 219]",26.036892361111114
31150,31150,img.youtube.com/vi/1XKWvEx8pBE/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 신나는 팝송,wildson,i am better off  ,"[214, 210, 219]",26.036892361111114
31153,31153,img.youtube.com/vi/1XKWvEx8pBE/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 신나는 팝송,Conan Gray,Maniac ,"[214, 210, 219]",26.036892361111114
31156,31156,img.youtube.com/vi/1XKWvEx8pBE/maxresdefault.jpg,𝟐𝟎𝟐𝟏 올해 가장 인기가 많았던 신나는 팝송,Tauren Wells,Like You Love Me,"[214, 210, 219]",26.036892361111114
